primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
Hillsborough County,East Hillsborough,Industrial,85004679,0.053,638690,2070713,10.10,,
Hillsborough County,Tampa CBD,Industrial,8738254,0.049,-69708,0,12.10,,
Hillsborough County,Northeast,Industrial,1539951,0.000,3000,0,,
Hillsborough County,East Tampa,Industrial,53616121,0.044,824108,390774,11.47,,
Hillsborough County,Plant City,Industrial,19131735,0.066,-118710,1679939,7.11,,
Hillsborough County,Southeast,Industrial,1978618,0.248,0,0,9.80,,
Hillsborough County,West Hillsborough,Industrial,20980462,0.046,63368,100698,13.11,,
Hillsborough County,Westshore,Industrial,3753958,0.010,9159,0,11.74,,
Hillsborough County,Airport,Industrial,13384718,0.057,78489,100698,13.11,,
Hillsborough County,Southwest Tampa,Industrial,1822684,0.063,0,0,,
Hillsborough County,Northwest Tampa,Industrial,2019102,0.019,-24280,0,18.00,,
Hillsborough County,Total,Industrial,105985141,0.052,702058,2171411,10.53,,
Pinellas County,South Pinellas,Industrial,8559707,0.062,7753,0,10.10,,
Pinellas County,Mid Pinellas/Gateway,Industrial,30059919,0.033,120228,455480,10.32,,
Pinellas County,North Pinellas,Industrial,6539261,0.011,-1125,0,12.36,,
Pinellas County,Total,Industrial,45158887,0.035,126856,455480,10.30,,
Pasco County,,Industrial,13552948,0.167,-8396,482553,11.42,,
Tampa Total,,Manufacturing,32116623,0.033,-45584,0,9.80,,
Tampa Total,,R&D/Flex,12838101,0.046,-41917,0,14.06,,
Tampa Total,,Warehouse/Distribution,119742252,0.064,908019,3109444,10.38,,
Tampa Total,Total,Industrial,164696976,0.057,820518,3109444,10.55,,
