primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
DFW Airport,East DFW/Las Colinas,Industrial,64892782,0.079,-54554,2628658,,486030,
DFW Airport,West DFW/Grapevine,Industrial,24567589,0.072,-183886,518384,,0,
DFW Airport,Total,Industrial,89460371,0.077,-238440,3147042,,486030,
East Dallas,Central East Dallas,Industrial,17599276,0.137,-45753,0,,0,
East Dallas,East Dallas/Mesquite,Industrial,28737397,0.128,1184712,1705973,,1587844,
East Dallas,Forney/Terrell,Industrial,8025788,0.386,0,4327069,,1303423,
East Dallas,Total,Industrial,54362461,0.169,1138959,6033042,,2891267,
Northeast Dallas,Allen/McKinney,Industrial,15871025,0.093,225717,813932,,171398,
Northeast Dallas,Northeast Dallas/Garland,Industrial,51455061,0.033,-153748,353926,,430228,
Northeast Dallas,Plano,Industrial,21224498,0.038,102436,350896,,0,
Northeast Dallas,Richardson,Industrial,17181507,0.067,-140980,102273,,138003,
Northeast Dallas,Rockwall,Industrial,4193098,0.022,0,0,,0,
Northeast Dallas,Total,Industrial,109925189,0.048,33425,1621027,,739629,
Northwest Dallas,Denton,Industrial,17259532,0.234,12850,2125552,,1649799,
Northwest Dallas,Lewisville,Industrial,34817933,0.048,223628,0,,366768,
Northwest Dallas,Metropolitan/Addison,Industrial,19864216,0.074,6823,0,,0,
Northwest Dallas,North Stemmons/Valwood,Industrial,48624805,0.021,-281240,0,,0,
Northwest Dallas,NW Dallas Outlying,Industrial,1966444,0.148,0,581256,,0,
Northwest Dallas,Total,Industrial,122532930,0.069,-37939,2706808,,2016567,
South Dallas,Redbird Airport,Industrial,21816829,0.053,849413,0,,0,
South Dallas,Southeast Dallas/I-45,Industrial,75437583,0.167,2373316,5851105,,1587299,
South Dallas,Southwest Dallas/US 67,Industrial,18937625,0.013,1692108,0,,0,
South Dallas,Total,Industrial,116192037,0.12,4914837,5851105,,1587299,
South Stemmons,East Hines North,Industrial,20178551,0.024,6823,0,,0,
South Stemmons,East Brookhollow,Industrial,7906312,0.042,-123401,0,,0,
South Stemmons,Eastern Lonestar/Turnpike,Industrial,32280069,0.07,50434,196996,,0,
South Stemmons,North Trinity,Industrial,9709002,0.043,-69205,0,,0,
South Stemmons,West Hines North,Industrial,8835328,0.048,-101296,432530,,30000,
South Stemmons,West Brookhollow,Industrial,40738544,0.041,-156600,0,,0,
South Stemmons,Western Lonestar/Turnpike,Industrial,8525265,0.026,-4000,0,,0,
South Stemmons,Total,Industrial,128173071,0.045,-397245,629526,,30000,
287 Corridor,Mansfield/Midlothian,Industrial,17041901,0.263,495076,850689,,1561431,
287 Corridor,Waxahachie/Ennis,Industrial,7830849,0.058,0,1058635,,0,
287 Corridor,Total,Industrial,24872750,0.198,495076,1909324,,1561431,
Great Southwest,Arlington,Industrial,25440409,0.063,28506,374893,,582497,
Great Southwest,Lower Great Southwest,Industrial,39403722,0.035,-437103,0,,0,
Great Southwest,Upper Great Southwest,Industrial,55444689,0.047,-257012,871160,,793853,
Great Southwest,Total,Industrial,120288820,0.046,-665609,1246053,,1376350,
North Fort Worth,Meacham Field/Fossil Creek,Industrial,46714198,0.07,966055,1215471,,904233,
North Fort Worth,Northeast Tarrant/Alliance,Industrial,75789481,0.11,2114256,3331602,,3620124,
North Fort Worth,West Tarrant,Industrial,6568643,0.328,-20625,732284,,1903542,
North Fort Worth,Total,Industrial,129072322,0.107,3059686,5279357,,6427899,
South Fort Worth,Cleburne,Industrial,2691400,0.122,295245,100000,,424528,
South Fort Worth,East Fort Worth,Industrial,25665809,0.03,-117289,633222,,0,
South Fort Worth,North Central Fort Worth,Industrial,10861044,0.012,-30741,0,,0,
South Fort Worth,South Central Fort Worth,Industrial,8234016,0.014,57726,0,,0,
South Fort Worth,South Central Tarrant,Industrial,34626037,0.086,575441,991513,,1168796,
South Fort Worth,Southwest Tarrant,Industrial,2860693,0.342,9865,0,,917374,
South Fort Worth,Total,Industrial,84938999,0.062,790247,1724735,,2510698,
Fort Worth Totals,,Industrial,334300141,0.074,3184324,8250145,,10314947,
Market Totals,,Industrial,979818950,0.081,9092997,30148019,,19627170,
