primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
Urban,Urbon,Industrial,14512313,0.036,-85337,,21.93,,
Metro North,"Close-In Suburbs North",Industrial,17910543,0.019,-2600,,17.68,,
Metro North,Route 128 - North,Industrial,32260569,0.024,286431,,14.21,,
Metro North,Route 495- Northeast,Industrial,19244348,0.011,-3205,,11.66,,
Metro North,Route 3 - North,Industrial,17726435,0.042,36732,,11.87,,
Metro North,,Industrial,87141895,0.024,317358,,13.84,,
Metro South,Route 128 - South,Industrial,44321607,0.034,611546,,9.97,,
Metro South,Route 495 - South,Industrial,65990890,0.021,387402,,7.94,,
Metro South,,Industrial,110312497,0.026,998948,,8.57,,
Metro West,Route 128 - West,Industrial,6707335,0.047,-2266,,,,
Metro West,"Framingham - Natick",Industrial,4691376,0.016,-28734,,10.43,,
Metro West,Route 495-Route 2 West,Industrial,20152727,0.018,75470,,,,
Metro West,Route 495 - Mass Pike West,Industrial,23230009,0.017,163663,,9.27,,
Metro West,,Industrial,54781447,0.021,227699,,8.68,,
Greater Boston,Overall Total Industrial,Industrial,266748152,0.025,1458668,,10.53,,
