primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
North County,Daly City,,1188901,0.0,0,0,1.57,0,
North County,Brisbane,,4467225,9.3,22586,0,1.75,0,
North County,South San Francisco,,15416072,5.9,-66076,0,1.76,0,
North County,San Bruno,,316342,0.0,0,0,1.90,0,
North County,Millbrae,,110582,19.6,0,0,1.88,0,
North County,Burlingame,,3975950,5.0,9328,0,1.88,0,
North County,,,25475072,6.0,-34162,0,1.78,0,
Central County,San Mateo,,618880,5.8,0,0,2.22,0,
Central County,Foster City,,21600,90.7,-19600,0,2.05,0,
Central County,Belmont,,574730,1.8,-8308,0,2.08,0,
Central County,San Carlos,,2652047,2.7,16597,0,2.22,0,
Central County,Redwood City,,3010575,4.6,11791,0,2.13,0,
Central County,,,6877832,4.0,480,0,2.13,0,
South County,Menlo Park,,1746598,4.8,-68252,0,2.20,0,
South County,Palo Alto/East PA,,1318677,4.4,-1700,0,2.55,0,
South County,,,3065275,4.7,-69952,0,2.33,0,
,,"Manufacturing",5853425,3.6,-75434,0,2.08,0,
,,"Warehouse",29564754,5.9,-28200,0,1.82,0,
Total Market,,,35418179,5.5,-103634,0,1.85,0,
