primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
COMMERCE,Bell,,5241576,3.6,-165440,0,1.87,,0
COMMERCE,Bell Gardens,,2691527,7.1,-70801,0,1.31,,12649
COMMERCE,"City of Commerce",,50594049,5.5,-373794,151551,1.24,,809118
COMMERCE,Montebello,,11314829,9.2,-119459,0,1.56,,22143
COMMERCE,"Monterey Park",,2213656,6.5,-34100,0,0.86,,46164
COMMERCE,"Pico Rivera",,10516905,5.6,10710,0,2.06,,126300
COMMERCE,,,82572542,6.0,-752884,151551,1.38,,1016374
VERNON,Cudahy,,1389171,8.0,108,0,1.05,,0
VERNON,"City of Vernon",,55206432,4.3,-193394,143299,1.51,,1345276
VERNON,Maywood,,825620,0.0,0,0,,"",0
VERNON,"South Gate",,10658498,4.5,18412,0,1.50,,18412
VERNON,"Huntington Park",,4794244,3.0,52450,0,0.92,,52450
VERNON,,,72873965,4.2,-122424,143299,1.47,,1416138
COMMERCE/VERNON,,,155446507,5.2,-875308,294850,1.42,,2432512
DOWNTOWN LOS ANGELES,"Los Angeles",,98769175,3.2,-105274,253318,1.36,,476708
DOWNTOWN LOS ANGELES,,,98769175,3.2,-105274,253318,1.36,,476708
CENTRAL LOS ANGELES,,,254215682,4.4,-980582,548168,1.39,,2909220
MID-COUNTIES,Artesia,,279507,6.6,-18466,0,1.45,,0
MID-COUNTIES,Bellflower,,511296,0.0,16806,0,,"",16806
MID-COUNTIES,Cerritos,,13617146,5.7,-196706,0,1.41,,269617
MID-COUNTIES,Downey,,5470123,2.4,9031,0,0.87,,83362
MID-COUNTIES,"La Mirada",,13120805,6.9,-144186,0,1.64,,156944
MID-COUNTIES,Lakewood,,672318,0.0,0,0,,"",0
MID-COUNTIES,Norwalk,,2915857,5.1,-64036,0,1.60,,0
MID-COUNTIES,Paramount,,8602889,1.7,20000,0,1.55,,35537
MID-COUNTIES,"Santa Fe Springs",,53412533,5.3,-485728,408700,1.68,,709368
MID-COUNTIES,Whittier,,4347652,7.5,-153080,0,1.63,,52630
MID-COUNTIES,,,102950126,5.2,-1016365,408700,1.58,,1324264
EAST SAN FERNANDO VALLEY,"Arleta/Tujunga",,12237382,2.6,-67385,0,1.74,,107060
EAST SAN FERNANDO VALLEY,Burbank,,14502371,2.0,10498,0,1.93,,29858
EAST SAN FERNANDO VALLEY,Glendale,,17889877,1.0,2185,0,1.26,,52950
EAST SAN FERNANDO VALLEY,"North Hollywood",,13921904,1.3,-14885,106750,1.41,,127354
EAST SAN FERNANDO VALLEY,Pacoima,,5214936,2.0,-5000,0,1.71,,0
EAST SAN FERNANDO VALLEY,Pasadena,,3687935,2.6,10592,0,1.72,,23000
EAST SAN FERNANDO VALLEY,"San Fernando",,5288323,2.8,-41910,0,1.48,,93160
EAST SAN FERNANDO VALLEY,"Sun Valley/Sunland",,228467,0.0,0,0,,"",0
EAST SAN FERNANDO VALLEY,Sylmar,,7442508,2.2,-46178,143529,1.44,,30008
EAST SAN FERNANDO VALLEY,,,80413703,1.8,-152083,250279,1.62,,463390
WEST SAN FERNANDO VALLEY,"Agoura Hills",,711349,0.8,0,0,,"",0
WEST SAN FERNANDO VALLEY,Calabasas,,1413867,5.2,-1680,0,1.68,,0
WEST SAN FERNANDO VALLEY,"Canoga Park",,5374516,1.8,-2202,0,1.57,,14701
WEST SAN FERNANDO VALLEY,Chatsworth,,22143535,2.1,-59082,79539,1.41,,136531
WEST SAN FERNANDO VALLEY,"Granada Hills",,43598,0.0,0,0,,"",0
WEST SAN FERNANDO VALLEY,"Mission Hills",,126781,0.0,0,0,,"",0
WEST SAN FERNANDO VALLEY,Northridge,,3514188,2.3,-13408,0,1.31,,12000
WEST SAN FERNANDO VALLEY,"Panorama City",,2495552,0.3,0,0,,"",27600
WEST SAN FERNANDO VALLEY,Reseda,,439927,0.0,0,0,,"",0
WEST SAN FERNANDO VALLEY,Sepulveda,,930667,14.0,0,0,1.50,,0
WEST SAN FERNANDO VALLEY,"Sherman Oaks",,38817,0.0,0,0,,"",0
WEST SAN FERNANDO VALLEY,Tarzana,,479791,1.3,0,0,1.75,,0
WEST SAN FERNANDO VALLEY,"Van Nuys",,18939923,0.8,35076,0,1.67,,150538
WEST SAN FERNANDO VALLEY,"Woodland Hills",,2345341,1.6,-6750,0,2.20,,0
WEST SAN FERNANDO VALLEY,,,58997852,1.8,-48046,79539,1.50,,341370
