primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
Dublin,,Manufacturing,50640,0,0,0,1.50,,
Dublin,,Warehouse,1354682,0.013,-4427,0,1.65,,
Dublin,,,1405322,0.0126,-4427,0,1.58,,
Livermore,,Manufacturing,2518206,0.062,-88274,0,1.05,,
Livermore,,Warehouse,13063150,0.022,-77360,0,1.05,,
Livermore,,,15581356,0.028,-165634,0,1.05,,
Pleasanton,,Manufacturing,193115,0,0,0,1.50,,
Pleasanton,,Warehouse,1903688,0.026,-8985,0,1.25,,
Pleasanton,,,2096803,0.023,-8985,0,1.38,,
San Ramon,,Warehouse,983969,0,31748,0,1.50,,
San Ramon,,,983969,0,31748,0,1.50,,
Tri-Valley Ind. Market,,Manufacturing,2761961,0.056,-88274,0,1.39,,
Tri-Valley Ind. Market,,Warehouse,17305489,0.021,-59024,0,1.05,,
Tri-Valley Ind. Market,,,20067450,0.025,-147298,0,1.20,,
