primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
Urban,,,14285885,0.053,-95607,,25.32,,
Metro North,CloseIn -Suburbs North,Industrial,19052409,0.059,-20591,,28.44,,
Metro North,Route 128-North,Industrial,33813613,0.081,-113343,,20.33,,
Metro North,Route 495 Northeast,Industrial,24515446,0.043,-144756,,15.85,,
Metro North,Route 3 - North,Industrial,18779099,0.087,-195558,,16.55,,
Metro North,,Industrial,96160567,0.068,-474248,,20.40,,
Metro South,Route 128-South,Industrial,45270959,0.071,-19102,,15.21,,
Metro South,Route 495-South,Industrial,72477093,0.1,78331,,13.05,,
Metro South,,Industrial,117748052,0.089,59229,,13.67,,
Metro West,Route 128-West,Industrial,6312001,0.047,-26398,,28.17,,
Metro West,Framingham - Natick,Industrial,4552518,0.018,13078,,12.57,,
Metro West,Route 495 Route 2 West,Industrial,22198835,0.051,388792,,12.10,,
Metro West,Route 495 Mass Pike West,Industrial,24712159,0.091,15364,,13.71,,
Metro West,,Industrial,57775513,0.065,390836,,13.46,,
Worcester Metro,City of Worcester,Industrial,9676425,0.034,32648,,8.80,,
Worcester Metro,Worcester North,Industrial,11930650,0.093,-270841,,10.61,,
Worcester Metro,Worcester South,Industrial,10133542,0.183,901200,,10.96,,
Worcester Metro,,Industrial,31740617,0.104,663007,,10.73,,
Market Total,,Industrial,317710634,0.078,543217,,15.29,,
