primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
COMMERCE/VERNON,Bell,Industrial,5306986,0.012,124520,0,1.87,,182265
COMMERCE/VERNON,Bell Gardens,Industrial,2675508,0.029,112554,0,1.11,,154307
COMMERCE/VERNON,City of Commerce,Industrial,49195491,0.09,-259902,157715,1.07,,871766
COMMERCE/VERNON,Montebello,Industrial,11419001,0.044,78305,0,1.9,,392840
COMMERCE/VERNON,Monterey Park,Industrial,2083905,0.063,4002,0,0.8,,28798
COMMERCE/VERNON,Pico Rivera,Industrial,10255943,0.079,-93234,0,1.32,,27455
COMMERCE/VERNON,Cudahy,Industrial,1443923,0.07,13072,0,1.16,,10912
COMMERCE/VERNON,City of Vernon,Industrial,55615845,0.051,-116942,0,1.17,,1012212
COMMERCE/VERNON,Maywood,Industrial,825620,0.0,0,0,N/A,,0
COMMERCE/VERNON,South Gate,Industrial,10433462,0.049,-17164,0,1.22,,0
COMMERCE/VERNON,Huntington Park,Industrial,4418053,0.04,0,0,0.87,,18200
CENTRAL LOS ANGELES,COMMERCE/VERNON,Industrial,153673737,0.063,-154789,157715,1.19,,2698755
DOWNTOWN LOS ANGELES,Los Angeles,Industrial,96333533,0.041,-533398,0,0.94,,735556
CENTRAL LOS ANGELES,DOWNTOWN LOS ANGELES,Industrial,96333533,0.041,-533398,0,0.94,0,735556
MID-COUNTIES,Artesia,Industrial,279507,0.054,18466,0,0.68,,18466
MID-COUNTIES,Bellflower,Industrial,511296,0.0,0,0,N/A,,0
MID-COUNTIES,Cerritos,Industrial,13611480,0.057,-50781,0,1.25,,249062
MID-COUNTIES,Downey,Industrial,5400949,0.027,-10164,0,1.37,,60662
MID-COUNTIES,La Mirada,Industrial,13126313,0.071,145386,0,1.55,,287605
MID-COUNTIES,Lakewood,Industrial,659318,0.0,0,42846,N/A,,0
MID-COUNTIES,Norwalk,Industrial,2840857,0.042,-60000,0,1.47,,0
MID-COUNTIES,Paramount,Industrial,8584416,0.025,-10000,0,1.18,,88025
MID-COUNTIES,Santa Fe Springs,Industrial,53295844,0.053,-154433,459575,1.57,,1144665
MID-COUNTIES,Whittier,Industrial,4357074,0.08,0,292303,1.23,,0
