primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
Oahu,Kakaako,Industrial,2129129,0.059,,0,1.27,,
Oahu,Iwilei,Industrial,2541284,0.068,-11210,,1.32,,
Oahu,Kalihi,Industrial,9798822,0.039,-3193,,1.26,,
Oahu,Mapunapuna,Industrial,2885973,0.126,5567,,1.19,,
Oahu,Airport,Industrial,3143808,0.022,21920,,1.47,,
Oahu,Bougainville,Industrial,379636,0.0,,,,,
Oahu,Halawa,Industrial,1461384,0.051,,,1.59,,
Oahu,Pearl City,Industrial,3669838,0.029,-277,,1.35,,
Oahu,Waipio,Industrial,1936581,0.07,-3182,,1.36,,
Oahu,Waipahu,Industrial,3280374,0.039,-10000,,1.43,,
Oahu,Kapolei,Industrial,2655117,0.058,-6800,,1.37,,
Oahu,Campbell,Industrial,4015121,0.032,-28312,,1.45,,
Oahu,Windward,Industrial,1079413,0.071,5750,,,,
Oahu,,Industrial,38976480,0.049,-29737,,1.32,,
Maui,,Industrial,8910690,0.015,5012,,1.35,,
Big Island,,Industrial,6143962,0.025,-4016,,1.18,,
Kauai,,Industrial,1834993,0.004,,,1.06,,
State,,Industrial,55866125,0.04,-28741,,1.31,,
