primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
North County,Daly City,Industrial,1188901,0.0,0,,1.52,,
North County,Brisbane,Industrial,4467225,0.0,68000,,1.50,,
North County,South San Francisco,Industrial,15477097,0.03,-10575,,1.53,,
North County,San Bruno,Industrial,316342,0.0,0,,1.69,,
North County,Millbrae,Industrial,134682,0.0,0,,1.77,,
North County,Burlingame,Industrial,4045800,0.025,75666,,1.69,,
North County,,Industrial,21389201,0.022,133091,,1.71,,
Central County,San Mateo,Industrial,605606,0.025,7960,,1.80,,
Central County,Belmont,Industrial,399878,0.014,0,,2.05,,
Central County,San Carlos,Industrial,2569821,0.005,0,,2.05,,
Central County,Redwood City,Industrial,3039004,0.027,-23000,,1.85,,
Central County,,Industrial,5438831,0.018,-15040,,1.89,,
South County,Menlo Park,Industrial,1799398,0.009,0,,2.03,,
South County,Palo Alto/East PA,Industrial,1269247,0.02,0,,2.05,,
South County,,Industrial,2699689,0.014,0,,2.03,,
Total Market,,Industrial,35313001,0.02,118051,,1.57,,
