primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
Oahu,Kakaako,Industrial,2129129,0.032,0,,,0,
Oahu,Iwilei,Industrial,2541284,0.019,1296,,1.30,,
Oahu,Kalihi,Industrial,9323186,0.024,-58107,,1.41,,
Oahu,Mapunapuna,Industrial,2888655,0.026,2787,,1.40,,
Oahu,Airport,Industrial,3115940,0.012,-2411,,1.68,,
Oahu,Bougainville,Industrial,388051,0,0,,,0,
Oahu,Halawa,Industrial,1461384,0.009,2478,,1.54,,
Oahu,Pearl City,Industrial,3665288,0.014,-19780,,1.41,,
Oahu,Waipio,Industrial,1922269,0.012,0,,,0,
Oahu,Waipahu,Industrial,3273001,0.006,19759,,1.42,,
Oahu,Kapolei,Industrial,2265423,0.016,3174,,1.46,,
Oahu,Campbell,Industrial,4005265,0.018,-22787,,1.55,,
Oahu,Windward,Industrial,1079413,0.021,-2364,,,0,
Islands,Oahu,Industrial,38058288,0.018,-75955,,1.44,,
Islands,Maui,Industrial,8165548,0.006,-8233,,1.40,,
Islands,Big Island,Industrial,6127262,0.008,-18988,,1.65,,
Islands,Kauai,Industrial,1779672,0.013,-3820,,1.90,,
State,,Industrial,54130770,0.015,-106996,,1.46,,
