primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
DFW Airport,East DFW/Las Colinas,Industrial,66007874,0.119,-463240,1983006,,645652,
DFW Airport,West DFW/Grapevine,Industrial,25478466,0.091,-679972,182983,,335401,
DFW Airport,,Industrial,91486340,0.111,-1143212,2165989,,981053,
East Dallas,Central East Dallas,Industrial,17643933,0.137,8984,0,,0,
East Dallas,East Dallas/Mesquite,Industrial,29712833,0.13,495963,690537,,955436,
East Dallas,Forney/Terrell,Industrial,8940098,0.395,483874,3412759,,914310,
East Dallas,,Industrial,56296864,0.174,988821,4103296,,1869746,
Northeast Dallas,Allen/McKinney,Industrial,16347713,0.089,406456,337744,,476188,
Northeast Dallas,Northeast Dallas/Garland,Industrial,51455061,0.034,471946,353926,,0,
Northeast Dallas,Plano,Industrial,21498914,0.066,-204780,76480,,274416,
Northeast Dallas,Richardson,Industrial,17181507,0.058,26320,102273,,0,
Northeast Dallas,Rockwall,Industrial,4193098,0.022,0,0,,0,
Northeast Dallas,,Industrial,110676293,0.052,699942,870423,,750604,
Northwest Dallas,Denton,Industrial,18159302,0.213,388246,1609520,,899770,
Northwest Dallas,Lewisville,Industrial,34864561,0.047,810211,0,,0,
Northwest Dallas,Metropolitan/Addison,Industrial,19757502,0.088,-212143,0,,0,
Northwest Dallas,North Stemmons/Valwood,Industrial,48624805,0.037,-731092,0,,0,
Northwest Dallas,NW Dallas Outlying,Industrial,2547700,0.342,0,0,,581256,
Northwest Dallas,,Industrial,123953870,0.08,255222,1609520,,1481026,
South Dallas,Redbird Airport,Industrial,21816829,0.062,-188151,0,,0,
South Dallas,Southeast Dallas/1-45,Industrial,78541543,0.172,2617351,4005711,,3103960,
South Dallas,Southwest Dallas/US 67,Industrial,18937625,0.03,-323143,0,,0,
South Dallas,,Industrial,119295997,0.129,2106057,4005711,,3103960,
South Stemmons,East Hines North,Industrial,20233551,0.037,-318338,0,,0,
South Stemmons,East Brookhollow,Industrial,7906312,0.042,-725,0,,0,
South Stemmons,Eastern Lonestar/Turnpike,Industrial,32280069,0.088,-67700,196996,,0,
South Stemmons,North Trinity,Industrial,9709002,0.064,-128074,0,,0,
South Stemmons,West Hines North,Industrial,8835328,0.051,40784,432530,,0,
South Stemmons,West Brookhollow,Industrial,40738544,0.049,-234545,0,,0,
South Stemmons,Western Lonestar/Turnpike,Industrial,8525265,0.086,-316215,0,,0,
South Stemmons,,Industrial,128228071,0.061,-1024813,629526,,0,
287 Corridor,Mansfield/Midlothian,Industrial,17892274,0.235,882391,0,,613000,
287 Corridor,Waxahachie/Ennis,Industrial,7830849,0.058,0,1498635,,0,
287 Corridor,,Industrial,25723123,0.181,882391,1498635,,613000,
Great Southwest/Arlington,Arlington,Industrial,25815302,0.075,-33715,0,,374893,
Great Southwest/Arlington,Lower Great Southwest,Industrial,39403722,0.054,-534677,150806,,0,
Great Southwest/Arlington,Upper Great Southwest,Industrial,55485359,0.064,-48383,830490,,40670,
Great Southwest/Arlington,,Industrial,120704383,0.063,-616775,981296,,415563,
North Fort Worth,Meacham Field/Fossil Creek,Industrial,47440729,0.079,588137,748187,,603752,
North Fort Worth,Northeast Tarrant/Alliance,Industrial,79735705,0.136,1092253,0,,3556218,
North Fort Worth,West Tarrant,Industrial,6568643,0.327,143290,732284,,213573,
North Fort Worth,,Industrial,133745077,0.125,1823680,1480471,,4373543,
South Fort Worth,Cleburne,Industrial,2791400,0.118,100000,0,,100000,
South Fort Worth,East Fort Worth,Industrial,25665809,0.048,-439965,633222,,0,
South Fort Worth,North Central Fort Worth,Industrial,10820900,0.013,-15216,0,,0,
South Fort Worth,South Central Fort Worth,Industrial,8234016,0.015,50665,0,,0,
South Fort Worth,South Central Tarrant,Industrial,35798106,0.104,354933,0,,991513,
South Fort Worth,Southwest Tarrant,Industrial,2860693,0.342,-1550,0,,0,
South Fort Worth,,Industrial,86170924,0.076,48867,633222,,1091513,
Dallas Totals,,Industrial,655660558,0.097,2764408,14883100,,8799389,
Fort Worth Totals,,Industrial,340620384,0.091,1255772,3094989,,5880619,
Market Totals,,Industrial,996280942,0.095,4020180,17978089,,14680008,
