primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
Central,,Industrial,33409602,0.036,52370,84000,7.38,0,
Delaware County,,Industrial,12075377,0.057,-13030,0,8.97,0,
East,,Industrial,28342976,0.084,-370058,0,6.55,412740,
Fairfield County,,Industrial,8965279,0.156,-17151,755000,5.36,0,
Licking County,,Industrial,39154143,0.102,445586,1201400,5.45,520020,
Madison County,,Industrial,20855640,0.136,0,0,5.56,292500,
Northeast,,Industrial,13079898,0.053,62524,0,6.40,0,
Northwest,,Industrial,1701677,0.071,0,0,9.90,0,
Pickaway County,,Industrial,18287688,0.116,-125000,0,5.72,0,
Southeast,,Industrial,72441490,0.053,-140531,1730714,6.87,288172,
Southwest,,Industrial,18244876,0.055,-268905,0,7.68,0,
Union County,,Industrial,10721589,0.019,6000,308358,9.50,0,
West,,Industrial,37326700,0.035,72099,333950,6.39,0,
Total,,Industrial,314606935,.069,-296096,4413422,6.19,1513432,
