primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
Hillsborough County,East Tampa Area,Industrial,76467065,0.048,643475,3593074,7.20,,
Hillsborough County,Tampa CBD,Industrial,8529796,0.027,67250,0,6.58,,
Hillsborough County,Northeast Tampa,Industrial,2319823,0.071,0,0,7.31,,
Hillsborough County,East Tampa,Industrial,48265667,0.045,122814,916982,7.99,,
Hillsborough County,Plant City,Industrial,13904578,0.078,341411,2676092,5.69,,
Hillsborough County,Southeast Tampa,Industrial,3447201,0.0,112000,0,,,
Hillsborough County,Airport Area,Industrial,20420096,0.034,38154,667654,10.10,,
Hillsborough County,Westshore,Industrial,3619841,0.018,-1626,0,7.00,,
Hillsborough County,Airport,Industrial,12820652,0.042,68500,667654,10.35,,
Hillsborough County,Southwest Tampa,Industrial,1919859,0.01,-18500,0,7.50,,
Hillsborough County,Northwest Tampa,Industrial,2059744,0.028,-10220,0,11.02,,
Hillsborough County,Hillsborough County,Industrial,96887161,0.045,681629,4260728,7.59,,
Pinellas County,South Pinellas,Industrial,8553723,0.041,79957,114334,8.46,,
Pinellas County,Mid Pinellas/Gateway,Industrial,29522090,0.02,183923,0,8.81,,
Pinellas County,North Pinellas,Industrial,6832279,0.009,17609,130000,10.57,,
Pinellas County,Pinellas County,Industrial,44908092,0.022,281489,244334,8.99,,
Tampa Bay,Tampa Total,Industrial,141795253,0.038,963118,4505062,7.75,,
Tampa Bay,Warehouse/Distribution,Warehouse/Distribution,98261020,0.041,1036273,4505062,6.95,,
