primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
DFW Airport,East DFW/Las Colinas,Industrial,68284268,0.109,427917,1235324,,510599,
DFW Airport,West DFW/Grapevine,Industrial,26478127,0.119,-60312,545586,,661972,
East Dallas,Central East Dallas,Industrial,17677469,0.039,13024,0,,300347,
East Dallas,East Dallas/Mesquite,Industrial,30545375,0.109,-186748,203169,,0,
East Dallas,Forney/Terrell,Industrial,12352512,0.337,264940,0,,0,
Northeast Dallas,Allen/McKinney,Industrial,17156493,0.057,-146110,971720,,0,
Northeast Dallas,Northeast Dallas/Garland,Industrial,53120579,0.078,119140,300530,,0,
Northeast Dallas,Plano,Industrial,21960996,0.051,-38806,442932,,37664,
Northeast Dallas,Richardson,Industrial,16833563,0.083,-148468,0,,102273,
Northeast Dallas,Rockwall,Industrial,4351051,0.009,0,0,,0,
Northwest Dallas,Denton,Industrial,20288655,0.202,515467,248361,,0,
Northwest Dallas,Lewisville,Industrial,34949642,0.063,-8501,1385159,,0,
Northwest Dallas,Metropolitan/Addison,Industrial,19897017,0.101,234,0,,0,
Northwest Dallas,North Stemmons/Valwood,Industrial,49197103,0.057,-275647,88233,,0,
Northwest Dallas,NW Dallas Outlying,Industrial,2547700,0.258,112942,0,,0,
South Dallas,Redbird Airport,Industrial,21816929,0.044,-122739,0,,0,
South Dallas,"Southeast Dallas/I-45",Industrial,80950075,0.159,712688,364306,,0,
South Dallas,"Southwest Dallas/US 67",Industrial,19373891,0.021,364730,434700,,0,
South Stemmons,East Hines North,Industrial,20059451,0.066,-97310,0,,0,
South Stemmons,East Brookhollow,Industrial,7906276,0.026,74999,0,,0,
South Stemmons,"Eastern Lonestar/Turnpike",Industrial,33002231,0.055,435557,0,,0,
South Stemmons,North Trinity,Industrial,9538377,0.091,-83493,0,,0,
South Stemmons,West Hines North,Industrial,9393778,0.058,-58458,0,,0,
South Stemmons,West Brookhollow,Industrial,40784634,0.059,29270,523167,,0,
South Stemmons,"Western Lonestar/Turnpike",Industrial,8821180,0.061,11000,0,,0,
287 Corridor,Mansfield/Midlothian,Industrial,17922839,0.164,165103,0,,30220,
287 Corridor,Waxahachie/Ennis,Industrial,7830849,0.040,0,440000,,0,
Great Southwest,Arlington,Industrial,25934544,0.063,-26393,161408,,0,
Great Southwest,Lower Great Southwest,Industrial,38691911,0.078,-18388,284865,,0,
Great Southwest,Upper Great Southwest,Industrial,57871601,0.110,38044,499590,,200493,
North Fort Worth,"Meacham Field/Fossil Creek",Industrial,48395080,0.053,670735,321193,,0,
North Fort Worth,"Northeast Tarrant/Alliance",Industrial,79864377,0.068,2590369,5416416,,0,
North Fort Worth,West Tarrant,Industrial,6568643,0.072,14093,732284,,0,
South Fort Worth,Cleburne,Industrial,2896400,0.045,0,0,,0,
South Fort Worth,East Fort Worth,Industrial,27474849,0.106,-71175,0,,578906,
South Fort Worth,North Central Fort Worth,Industrial,10755609,0.019,29930,0,,0,
South Fort Worth,South Central Fort Worth,Industrial,8077413,0.038,-31339,0,,0,
South Fort Worth,South Central Tarrant,Industrial,38192894,0.071,188900,0,,1403152,
South Fort Worth,Southwest Tarrant,Industrial,3002296,0.181,52618,814221,,0,
Market Totals,,Industrial,1020766677,0.088,5457813,15413164,,3825626,
